,marketName,longName,isin
1,DUG,PROSHARES ULTRASHORT OIL&GAS,US74347G3589
1,PGL,PROSPA GROUP LTD,AU0000046740
0,NMS,PROSPECT CAPITAL CORP,US74348T1025
0,PGRX,PROSPECT GLOBAL RESOURCES IN,US74348X2027
0,PJF,PROSPECT JAPAN FUND LTD,GB00B011QL44
0,PSC,PROSPECT RESOURCES LTD,AU000000PSC9
1,PGX,PROSPER GOLD CORP,CA74359T2074
0,PEI,PROSPERA ENERGY INC,CA74360U1021
0,PB,PROSPERITY BANCSHARES INC,US7436061052
0,SCM,PROTAGENIC THERAPEUTICS INC,US74365N1037
0,NMS,PROTAGONIST THERAPEUTICS INC,US74366E1029
0,PRTX,PROTALEX INC,US7436422098
0,PRGBQ,PROTEA BIOSCIENCES GROUP INC,US74365B2088
1,POW,PROTEAN ENERGY LTD,AU000000POW6
0,PRCF,PROTEIN REACTOR COMBINED FUE,US74370B1026
0,LIMITED,PROTEK CAPITAL INC,US74370A1043
0,AMSM,PROTEOME SCIENCES PLC,GB0003104196
0,PIQ,PROTEOMICS INTERNATIONAL LAB,AU000000PIQ0
0,NOINFO,PROTEONOMIX INC,US74371C2089
0,CURRENT,PROTEXT MOBILITY INC,US74371E2046
0,NMS,PROTHENA CORP PLC,IE00B91XRN20
0,PRLB,PROTO LABS INC,US7437131094
0,NOINFO,PROTO SCRIPT PHARMACEUTICAL,US74373V1052
0,CURRENT,PROTOKINETIX INC,US7437221002
0,PUMD,PROUROCARE MEDICAL INC,US74373C2061
0,SSQ3,PROVEN GROWTH & INCOME VCT,GB00B5B7YS03
0,NMS,PROVENTION BIO INC,US74374N1028
1,PHD,PROVIDENCE GOLD MINES INC,CA7437541039
0,ASQ1,PROVIDENCE RESOURCES PLC,IE00B66B5T26
0,PFS,PROVIDENT FINANCIAL SERVICES,US74386T1051
0,PVHO,PROVISION HOLDING INC,US7441211049
0,NOINFO,PROXIM WIRELESS CORP,US7442852064
0,PROX,PROXIMUS,BE0003810273
0,LIMITED,PROXIMUS-UNSPON ADR,US74428W1080
0,PROZONINT,PROZONE INTU PROPERTIES LTD,INE195N01013
2,ALTS,PRSHR MRNGSTR ALT SOL ETF,US74347B8138
0,PBIP,PRUDENTIAL BANCORP INC,US74431A1016
0,PFK,PRUDENTIAL FINANCIAL -FLT MED TERM NOTES LKD INF,US7443204091
2,PRU,PRUDENTIAL FINANCIAL INC,US7443201022
4,2378,PRUDENTIAL PLC,GB0007099541
0,PRY,PRYSMIAN SPA,IT0004176001
0,1871,PS MITSUBISHI CONSTRUCTION,JP3801400007
10,PSG,PSG GROUP LTD,ZAE000013017
0,XETRA,PSI SOFTWARE AG,DE000A0Z1JH9
0,SCM,PSYCHEMEDICS CORP,US7443752057
27,PFS,PTC INDIA FINANCIAL SERVICES,INE560K01014
0,NMS,PTC THERAPEUTICS INC,US69366J2006
3,PTL,PTL ENTERPRISES LTD,INE034D01049
0,CURRENT,PTS INC,US69366Q6008
1,XETRA,PTT PCL/FOREIGN,TH0646010Z18
0,XETRA,PUBLIC POWER CORP,GRS434003000
0,PSA,PUBLIC STORAGE,US74460D1090
0,PUBN,PUBLICIS GROUPE,FR0000130577
0,PUDA,PUDA COAL INC,US7446743004
0,CURRENT,PUDO INC,CA7446801093
0,PDMJEPAPE,PUDUMJEE PAPER PRODUCTS LTD,INE865T01018
0,LIMITED,PUGET TECHNOLOGIES INC,US74535X1063
0,CURRENT,PUISSANT INDUSTRIES INC,US74535W1080
4,2060,PUJIANG INTERNATIONAL GROUP,KYG7306U1022
0,SCM,PULMATRIX INC,US74584P3010
0,PLSB,PULSE BEVERAGE CORP/THE,US7458611040
0,SCM,PULSE BIOSCIENCES INC,US74587B1017
0,NOINFO,PULSE EVOLUTION CORP,US74586Y1029
25,PHG,PULSE HEALTH LTD,AU000000PHG3
0,TPNI,PULSE NETWORK INC/THE,US74586X2036
0,PUL,PULSE OIL CORP,CA74587Y1016
0,PSD,PULSE SEISMIC INC,CA74586Q1090
0,NMS,PUMA BIOTECHNOLOGY INC,US74587V1070
0,6165,PUNCH INDUSTRY CO LTD,JP3782950004
11,PUB,PUNCH TAVERNS PLC,GB00BPXRVT80
0,PUNJLLOYD,PUNJ LLOYD LIMITED,INE701B01021
0,PNB,PUNJAB NATIONAL BANK,INE160A01022
0,NOINFO,PURADYN FILTER TECHNOLOGIES,US7460911073
0,PMBS,PURAMED BIOSCIENCE INC,US7460942003
1,1498,PURAPHARM CORP LTD,KYG7306Y1044
0,CURRENT,PURATION INC,US74609P1049
0,PURVA,PURAVANKARA LTD,INE323I01011
0,PACQ,PURE ACQUISITION CORP,US74621Q1067
0,PURE,PURE BIOSCIENCE INC,US74621T2096
0,SCM,PURE CYCLE CORP,US7462283034
0,PEMIF,PURE ENERGY MINERALS LTD,CA74624B7007
0,PURE.H,PURE GLOBAL CANNABIS INC,CA74625A1075
2,SSQ3,PURE GOLD MINING INC,CA74624E1007
0,PSTG,PURE STORAGE INC - CLASS A,US74624M1027
3,PUR,PURE TECHNOLOGIES LTD.,CA7459151089
0,PTTL,PURE TRANSIT TECHNOLOGIES IN,US74622A1007
0,CURRENT,PUREBASE CORP,US74624L2034
0,PTU,PUREPOINT URANIUM GROUP INC,CA7462341032
0,PSWS,PURESAFE WATER SYSTEMS INC,US74624H1032
0,SSMM,PURETECH HEALTH PLC,GB00BY2Z0H74
0,PO3,PURIFLOH LTD,AU0000010548
0,NOINFO,PURPLE BEVERAGE CO INC,US7463871092
0,NMS,PURPLE INNOVATION INC,US74640Y1064
0,AMSM,PURPLEBRICKS GROUP PLC,GB00BYV2MV74
0,BHAV,PURPOSE BEHAVIOURAL OPPORTUN,CA74642A1066
0,PDF,PURPOSE CORE DIVIDEND FUND,CA74639Y1097
1,PCF,PURPOSE ENERGY CREDIT FUND,CA74640X1087
1,BND,PURPOSE GLOBAL BOND FUND,CA74641B1058
0,PIN,PURPOSE MONTHLY INCOME FUND,CA74639Y3077
0,PYF,PURPOSE PREMIUM YIELD FUND,CA74641L1031
1,SYLD,PURPOSE STRATEGIC YIELD FUND,CA74641N1096
0,PUD,PURPOSE US DIVIDEND FUND,CA74640K1066
1,PUR,PURSUIT MINERALS LTD,AU000000PUR3
0,NOINFO,PURTHANOL RESOURCES LTD,US74639U1079
2,PPH,PUSHPAY HOLDINGS LTD,NZPPHE0001S6
4,1720,PUTIAN COMMUNICATION GROUP L,KYG730051037
0,PIM,PUTNAM MASTER INTER INC TST,US7469091000
0,PPT,PUTNAM PREMIER INCOME TRUST,US7468531006
0,NMS,PUYI INC - ADR,US69373Y1091
0,PVCS,PV CRYSTALOX SOLAR PLC,GB00BJ0CHQ31
0,XETRA,PVH CORP,US6936561009
1,PVR,PVR LTD,INE191H01014
1,1358,PW MEDTECH GROUP LTD,KYG7306W1087
0,LIMITED,PWRCOR INC,US74709P1030
0,PYR,PYROGENESIS CANADA INC,CA74734T1049
0,44442,PYXIS GROUP LTD,BMG7303E1012
3,SCM,PYXIS TANKERS INC,MHY717261306
0,PYXSQ,PYXUS INTERNATIONAL INC,US74737V1061
1,STMM,PZ CUSSONS PLC.,GB00B19Z1432
0,PZN,PZENA INVESTMENT MANAGM-CL A,US74731Q1031
0,CURRENT,Q BIOMED INC,US74736N1054
0,QLTS,Q LOTUS HOLDINGS INC,US74733U1025
1,1478,Q TECHNOLOGY GROUP CO LTD,KYG7306T1058
0,QADA,QAD INC-A,US74727D3061
0,Q01,QAF LTD,SG1A49000759
0,QAN,QANTAS AIRWAYS LIMITED,AU000000QAN2
0,6571,QB NET HOLDINGS CO LTD,JP3244750000
0,QBE,QBE INSURANCE GROUP LIMITED,AU000000QBE9
0,LIMITED,QC HOLDINGS INC,US74729T1016
0,NMS,QCR HOLDINGS INC,US74727A1043
4,1739,QEEKA HOME CAYMAN INC,KYG730661058
0,QEP,QEP RESOURCES INC,US74733V1008
0,QFATL2,QF ATLANTIC 2,IT0003855696
0,QGEN,QIAGEN N.V.,NL0012169213
22,BCV,QIAN HU CORP LTD,SG1BE8000008
0,QNTQF,QINETIQ GROUP PLC,GB00B0WMWD03
0,603798,QINGDAO COPTON TECHNOLOGY-A,CNE100002763
1,6198,QINGDAO PORT INTERNATIONAL-H,CNE100001SG2
0,000792,QINGHAI SALT LAKE INDUSTRY-A,CNE000000SW2
0,1122,QINGLING MOTORS CO LTD-H,CNE1000003Y4
0,3369,QINHUANGDAO PORT CO LTD-H,CNE100001QR3
0,NMS,QIWI PLC-SPONSORED ADR,US74735M1080
0,NOINFO,QKL STORES INC,US74732Y3036
0,QMC,QMC QUANTUM MINERALS CORP,CA74734C1014
0,QMX,QMX GOLD CORP,CA74735D1087
0,CURRENT,QNB CORP,US74726N1072
0,3034,QOL HOLDINGS CO LTD,JP3266160005
0,NMS,QORVO INC,US74736K1016
0,CURRENT,QRONS INC,US74737F1012
0,QRX,QRXPHARMA LTD,AU000000QRX5
0,CURRENT,QS ENERGY INC,US74736R1068
0,5I0,QT VASCULAR LTD,SG2G82000008
1,QTS,QTS REALTY TRUST INC-CL A,US74736A1034
0,CDID,QUAD ENERGY CORP,US74734A2042
0,QUAD,QUAD GRAPHICS INC,US7473011093
0,ALQP,QUADPACK INDUSTRIES,ES0105118006
26,FUL,QUADRANT IRIDIUM LTD,AU000000FUL7
1,AMSM,QUADRISE FUELS INTERNATIONAL,GB00B11DDB67
0,QRO,QUADRO RESOURCES LTD,CA74733P2026
0,PREMQX,QUAINT OAK BANCORP INC,US74732T1060
0,NMS,QUALCOMM INC,US7475251036
4,1348,QUALI-SMART HOLDINGS LTD,KYG198891155
0,CURRENT,QUALIS INNOVATIONS INC,US74754Q1058
0,QOWI,QUALITY ONE WIRELESS INC,US74757R1005
0,CURRENT,QUALSTAR CORP,US74758R2085
0,NMS,QUALYS INC,US74758T3032
0,NX,QUANEX BUILDING PRODUCTS,US7476191041
0,PWR,QUANTA SERVICES INC,US74762E1029
0,QTCN,QUANTEC INTERNATIONAL INC,US7479111053
0,NMS,QUANTERIX CORP,US74766Q1013
0,CURRENT,QUANTRX BIOMEDICAL CORP,US74765N1090
0,SCM,QUANTUM COMPUTING INC,US74766W1080
0,LIMITED,QUANTUM ENERGY INC,US7476452088
0,QFSP,QUANTUM FUEL SYSTEMS TECHNOL,US74765E3071
0,CURRENT,QUANTUM INTERNATIONAL CORP,US74766H1014
0,QTMM,QUANTUM MATERIALS CORP,US74766A1060
4,8050,QUANTUM THINKING LTD,KYG7S12H1066
0,QSIM,QUANTUMSPHERE INC,US74766K1043
4,1577,QUANZHOU HUIXIN MICRO-CRED-H,CNE1000029X1
0,LIMITED,QUARRY CITY SAVINGS & LOAN A,US74766Y1047
0,QTRH,QUARTERHILL INC,CA7477131055
0,QZM,QUARTZ MOUNTAIN RESOURCES LT,CA74773L3011
0,QMG,QUAY MAGNESIUM LTD,AU000000QMG1
0,QUB,QUBE HOLDINGS LTD,AU000000QUB5
0,QD,QUDIAN INC-SPON ADR,US7477981069
0,CURRENT,QUEBEC PRECIOUS METALS CORP,CA7481401007
1,QMN,QUEENSLAND MINING CORP LTD,AU000000QMN7
0,QRS,QUERCUS TFI SA,PLQRCUS00012
0,QUESS,QUESS CORP LTD,INE615P01015
0,2332,QUEST CO LTD,JP3266130008
0,DGX,QUEST DIAGNOSTICS INC,US74834L1008
0,CURRENT,QUEST MANAGEMENT INC/US,US74837J3005
0,CURRENT,QUEST OIL CORP,US74836C1080
0,CURRENT,QUEST PATENT RESEARCH CORP,US74836R1059
0,QPT,QUEST PHARMATECH INC.,CA74836M1068
0,QRM,QUEST RARE MINERALS LTD,CA74836T1012
0,SCM,QUEST RESOURCE HOLDING CORP,US74836W2035
0,CURRENT,QUEST WATER GLOBAL INC,US74837L1070
0,QUE,QUESTE COMMUNICATIONS LIMITED,AU000000QUE9
0,QEC,QUESTERRE ENERGY CORP - A,CA74836K1003
0,QST,QUESTOR TECHNOLOGY INC.,CA7479461013
1,QIA,QUIA RESOURCES INC,CA74839Q2036
0,4318,QUICK CO LTD,JP3266000003
0,QUICKHEAL,QUICK HEAL TECHNOLOGIES LTD,INE306L01010
0,QHL,QUICKSTEP HOLDINGS LIMITED,AU000000QHL1
0,QKS,QUIKSILVER INC,US74838C1062
0,STMM,QUILTER PLC,GB00BNHSJN34
0,QCA,QUINSAM CAPITAL CORP,CA7487472010
0,NMS,QUINSTREET INC,US74874Q1004
0,QES,QUINTANA ENERGY SERVICES INC,US74875T1034
3,QIN,QUINTIS LTD,AU000000QIN5
0,ASQ1,QUIXANT PLC,GB00B99PCP71
0,SCM,QUMU CORP,US7490631030
0,44315,QUNXING PAPER HOLDINGS CO LT,KYG7329J1004
0,QHCCQ,QUORUM HEALTH CORP,US74909E1064
0,QMCI,QUOTEMEDIA INC,US7491141047
0,NMS,QUOTIENT LTD,JE00BLG2ZQ72
0,QUOT,QUOTIENT TECHNOLOGY INC,US7491191034
0,NMS,QURATE RETAIL GROUP INC-B,US74915M2098
0,NMS,QURATE RETAIL INC-SERIES A,US74915M1009
0,NMS,QUTOUTIAO INC-ADR,US74915J2069
0,QVE,QV EQUITIES LTD,AU000000QVE7
0,QVCD,QVC INC 6 3/8 09/13/67 PFD,US7472623013
9,CTY,QWEST CORP,US74913G6008
9,CTY,QWEST CORP,US74913G6008
9,CTY,QWEST CORP,US74913G6008
9,CTY,QWEST CORP,US74913G6008
9,CTY,QWEST CORP,US74913G6008
0,XETRA,R STAHL AG,DE000A1PHBB5
0,RSYSTEMS,R SYSTEMS INTERNATIONAL LTD,INE411H01032
0,RMED,RA MEDICAL SYSTEMS INC,US74933X2036
0,RARX,RA PHARMACEUTICALS INC,US74933V1089
0,3031,RACCOON HOLDINGS INC,JP3967050000
0,RAC,RACE ONCOLOGY LTD,AU000000RAC3
0,RAK,RACKLA METALS INC,CA7500802029
1,RAX,RACKSPACE HOSTING INC,US7500861007
0,RACK,RACKWISE INC,US75008R2031
0,RADAAN,RADAAN MEDIAWORKS INDIA LTD,INE874F01027
0,SCM,RADCOM LTD,IL0010826688
0,RMCL,RADHA MADHAV CORPORATION LTD,INE172H01014
0,RAD,RADIAL RESEARCH CORP,CA7502321002
0,RDN,RADIAN GROUP INC,US7502361014
0,RADICO,RADICO KHAITAN LTD,INE944F01028
0,RXPC,RADIENT PHARMACEUTICALS CORP,US7503412089
0,RTI,RADIENT TECHNOLOGIES INC,CA75034P1062
0,NOINFO,RADIOIO INC,US75041A1007
0,RADHS,RADISSON HOSPITALITY AB,SE0001857533
0,RDS,RADISSON MINING RESOURCES,CA76125W5054
0,RSYS,RADISYS CORP,US7504591097
0,RADR,RADIUM RESOURCES CORP,US7504651065
0,RDU,RADIUS GOLD INC,CA7504681007
0,NMS,RADIUS HEALTH INC,US7504692077
0,RDXM,RADIX MARINE INC,US7504831097
0,NMS,RADNET INC,US7504911022
0,RDTK,RADTEK INC,US75060Q1013
0,RDVWF,RADVIEW SOFTWARE LTD,IL0010851744
0,NMS,RADWARE LTD,IL0010834765
0,RFL,RAFAEL HOLDINGS INC-CLASS B,US75062E1064
0,CURRENT,RAFARMA PHARMACEUTICALS INC,US75062C1009
0,NR7,RAFFLES EDUCATION CORP LTD,SG2C97968151
38,BSL,RAFFLES MEDICAL GROUP LTD,SG1CH4000003
0,CURRENT,RAFINA INNOVATIONS INC,US75063R1068
11,SZG,RAIDEN RESOURCES LTD,AU0000001661
0,XETRA,RAIFFEISEN BANK INTERNATIONA,AT0000606306
0,RVNL,RAIL VIKAS NIGAM LTD,INE415G01027
1,RAIN,RAIN CITY RESOURCES INC,CA75080K2092
0,NOINFO,RAIN FOREST INTERNATIONAL IN,US75080F1012
2,RAIN,RAIN INDUSTRIES LTD,INE855B01025
0,RBCC,RAINBOW CORAL CORP,US75081A3095
0,RNBI,RAINBOW INTERNATIONAL CORP,US75081R1041
0,SSQ3,RAINBOW RARE EARTHS LTD,GG00BD59ZW98
0,CURRENT,RAINFOREST RESOURCES INC,US75087K1034
0,NOINFO,RAINMAKER SYSTEMS INC,US7508753040
0,CURRENT,RAINMAKER WORLDWIDE INC,US75088P1012
0,RFTTQ,RAIT FINANCIAL TRUST,US7492278079
0,RFTTQ,RAIT FINANCIAL TRUST,US7492278079
0,RFTTQ,RAIT FINANCIAL TRUST,US7492278079
0,1926,RAITO KOGYO CO LTD,JP3965800000
0,6379,RAIZNEXT CORP,JP3331600001
0,RAJTV,RAJ TELEVISION NETWORK LTD,INE952H01027
0,ARENTERP,RAJDARSHAN INDUSTRIES LTD,INE610C01014
0,RAJESHEXP,RAJESH EXPORTS LIMITED,INE343B01030
0,RAJVIR,RAJVIR INDUSTRIES LTD,INE011H01014
0,RAKP,RAK PETROLEUM PLC,GB00BRGBL804
0,RAKE,RAKETECH GROUP HOLDING PLC,MT0001390104
0,1458,RAKUTEN NIKKEI LEVERAGED IDX,JP3047970003
0,RAH,RALCORP HOLDINGS INC,US7510281014
1,2437,RALEC ELECTRONIC CORP,TW0002437001
0,RALLIS,RALLIS INDIA LTD,INE613A01020
0,RL,RALPH LAUREN CORP,US7512121010
0,RAMASTEEL,RAMA STEEL TUBES LTD,INE230R01027
0,NMS,RAMACO RESOURCES INC,US75134P3038
0,RAM,RAMADA INVESTIMENTOS E INDUS,PTFRV0AE0004
1,ASQ1,RAMBLER METALS AND MINING PL,GB00BLFJ1613
1,ASQ1,RAMBLER METALS AND MINING PL,GB00BLFJ1613
0,NMS,RAMBUS INC,US7509171069
0,RAMCOCEM,RAMCO CEMENTS LTD/THE,INE331A01037
0,RAMCOIND,RAMCO INDUSTRIES LTD,INE614A01028
0,RAMCOSYS,RAMCO SYSTEMS LTD,INE246B01019
1,RMS,RAMELIUS RESOURCES LTD,AU000000RMS4
0,RKFORGE,RAMKRISHNA FORGINGS LTD,INE399G01023
0,RAMKY,RAMKY INFRASTRUCTURE LTD,INE874I01013
0,RHC,RAMSAY HEALTH CARE LIMITED,AU000000RHC8
1,ASQ1,RAMSDENS HOLDINGS PLC,GB00BDR6V192
0,RANASUG,RANA SUGARS LIMITED,INE625B01014
0,RND,RAND MINING LTD,AU000000RND4
0,LIMITED,RAND WORLDWIDE INC,US7522461083
0,NMS,RANDOLPH BANCORP INC,US7523781091
0,RANDN,RANDSTAD N.V.,NL0000379121
1,RBL,RANE BRAKE LINING LTD,INE244J01017
0,RANEENGIN,RANE ENGINE VALVES LTD,INE222J01013
0,RANEHOLDI,RANE HOLDINGS LTD,INE384A01010
3,RML,RANE MADRAS LTD,INE050H01012
0,RRC,RANGE RESOURCES CORP,US75281A1097
0,RGFR,RANGEFORD RESOURCES INC,US75281D2027
0,RNGR,RANGER ENERGY SERVICES INC,US75282U1043
0,RFC,RANGERS INTERNATIONAL FOOTBA,GB00B90T9Z75
0,SSMM,RANK GROUP PLC,GB00B1L5QH97
0,PACK,RANPAK HOLDINGS CORP,US75321W1036
0,RPLAN,RANPLAN GROUP AB,SE0011178201
0,DOSE,RAPID DOSE THERAPEUTICS CORP,CA75339A1012
0,RFMK,RAPID FIRE MARKETING INC,US75339L3050
0,RPR,RAPIER GOLD INC,CA75380T1084
0,RPG,RAPTIS GROUP LIMITED,AU000000RPG2
0,RRHI,RAPTOR RESOURCES HOLDINGS IN,US75382Q1022
0,4579,RAQUALIA PHARMA INC,JP3967150008
25,RES,RARE ELEMENT RESOURCES LTD,CA75381M1023
0,6096,RAREJOB INC,JP3979210006
0,RMA,RASMALA PLC,GB00BNG83T81
0,CURRENT,RASNA THERAPEUTICS INC,US7538881068
0,RTH,RATHDOWNEY RESOURCES LTD,CA75410A1030
0,XETRA,RATIONAL AG,DE0007010803
0,RTNPOWER,RATTANINDIA POWER LTD,INE399K01017
0,NMS,RATTLER MIDSTREAM LP,US75419T1034
0,SCM,RAVE RESTAURANT GROUP INC,US7541981095
0,RAVN,RAVEN INDUSTRIES INC,US7542121089
0,RKDL,RAVI KUMAR DISTILLERIES LTD,INE722J01012
0,RAW,RAWSON OIL AND GAS LTD,AU000000RAW1
0,RAYMOND,RAYMOND LIMITED,INE301A01014
0,RYAM,RAYONIER ADVANCED MATERIALS,US75508B1044
0,XETRA,RAYTHEON COMPANY,US7551115071
0,RZE,RAZOR ENERGY CORP,CA75525M1095
7,RBI,RB ENERGY INC,CA74932L1013
0,NMS,RBB BANCORP,US74930B1052
0,NMS,RBC BEARINGS INC,US75524B1044
0,NOINFO,RBC LIFE SCIENCES INC,US74926T2015
0,RBLBANK,RBL BANK LTD,INE976G01028
0,RBR,RBR GROUP LTD,AU000000RBR9
0,RCCH,RCC HOLDINGS CORP,US7493181017
0,NMS,RCI HOSPITALITY HOLDINGS INC,US74934Q1085
0,XETRA,RCM BETEILIGUNGS AG,DE000A1RFMY4
0,NMS,RCM TECHNOLOGIES INC,US7493604000
24,RDI,RDI REIT PLC,IM00BH3JLY32
0,REA,REA GROUP LTD,AU000000REA9
0,8471,REACH NEW HOLDINGS LTD,KYG739531047
0,XETRA,READCREST CAPITAL AG,DE000A1E89S5
0,CURRENT,READEN HOLDING CORP,US7552551068
0,SCM,READING INTERNATIONAL INC-A,US7554081015
0,RC,READY CAPITAL CORP,US75574U1016
1,RDY,READYTECH HOLDINGS LTD,AU0000043002
0,CURRENT,REAL BRANDS INC,US75584Q1085
0,44228,REAL GOLD MINING LTD,KYG740991057
0,RGSEQ,REAL GOODS SOLAR INC-CLASS A,US75601N5005
1,REAL,REAL MATTERS INC,CA75601Y1007
0,RTY,REAL TIME MEASUREMENTS INC,CA75602T1003
0,RLD,REALD INC,US75604L1052
0,REALFI,REALFICTION HOLDING AB,SE0009920994
0,DIVY,REALITY SHARES DIVS ETF,US75605A1088
0,RRP,REALM RESOURCES LTD,AU000000RRP9
0,RLM,REALM THEAPEUTICS PLC,GB00B3XBCR18
0,NMS,REALNETWORKS INC,US75605L7082
0,1196,REALORD GROUP HOLDINGS LTD,BMG7403L1046
1,RP,REALPAGE INC,US75606N1090
2,NMS,REALREAL INC/THE,US88339P1012
0,O,REALTY INCOME CORP,US7561091049
0,NMS,REATA PHARMACEUTICALS INC-A,US75615P1030
0,UTG,REAVES UTILITY INCOME FUND,US7561581015
0,NOINFO,REBEL GROUP INC,US75617J1051
1,RCE,RECCE PHARMACEUTICALS LTD,AU000000RCE5
0,RECP,RECIPE UNLIMITED CORP,CA75622P1045
1,RBN,RECKITT BENCKISER GROUP PLC,GB00B24CGK77
0,3323,RECOMM CO LTD,JP3979500000
0,NOINFO,RED BRANCH TECHNOLOGIES INC,US7564201058
2,RCB,RED CRESCENT RESOURCES LTD,CA7565511077
0,XR,RED EAGLE EXPLORATION LTD,CA75656R1091
0,REDG,RED GIANT ENTERTAINMENT INC,US75657W1071
2,RHT,RED HAT INC,US7565771026
0,RLH,RED LION HOTELS CORP,US7567641060
0,RDM,RED METAL LTD,AU000000RDM6
0,RMES,RED METAL RESOURCES LTD,CA75679D1033
0,RMX,RED MOUNTAIN MINING LTD,AU000000RMX4
0,RPX,RED PINE EXPLORATION INC,CA75686Y7028
0,RPN,RED PINE PETROLEUM LTD,CA75687A1093
0,3350,RED PLANET JAPAN INC,JP3481200008
0,NMS,RED RIVER BANCSHARES INC,US75686R2022
0,RVR,RED RIVER RESOURCES LTD,AU000000RVR7
0,NMS,RED ROBIN GOURMET BURGERS,US75689M1018
1,NMS,RED ROCK RESORTS INC-CLASS A,US75700L1089
0,ASQ1,RED ROCK RESOURCES PLC,GB00BYWKBV38
2,ROG,RED SKY ENERGY LTD,AU000000ROG5
0,1528,RED STAR MACALLINE GROUP C-H,CNE100001ZS2
0,RTRK,RED TRUCK ENTERTAINMENT INC,US7569171009
0,SCM,RED VIOLET INC,US75704L1044
1,AEJ,REDBANK ENERGY LTD,AU000000AEJ6
0,RBL,REDBUBBLE LTD,AU000000RBL2
4,1622,REDCO PROPERTIES GROUP LTD,KYG733101318
0,NOINFO,REDEFY CORP,US75735W1036
0,NMS,REDFIN CORP,US75737F1084
1,RDF,REDFLEX HOLDINGS LIMITED,AU000000RDF0
0,RFX,REDFLOW LTD,AU000000RFX8
0,NMS,REDHILL BIOPHARMA LTD-SP ADR,US7574681034
0,RFFA,REDIFF.COM INDIA LIMITED-ADR,US7574791007
0,REDINGTON,REDINGTON INDIA LTD,INE891D01026
0,KUT,REDISHRED CAPITAL CORP.,CA7574891098
0,RDL,REDLINE COMMUNICATIONS GROUP,CA7576374002
0,RPBC,REDPOINT BIO CORP,US7577361030
0,STMM,REDROW PLC,GB00BG11K365
1,RDS,REDSTONE RESOURCES LTD,AU000000RDS3
0,1996,REDSUN PROPERTIES GROUP LTD,KYG7459A1013
0,CURRENT,REDWOOD CAPITAL BANCORP,US75777X1000
0,NOINFO,REDWOOD GROUP INTERNATIONAL,US7580541008
0,RWT,REDWOOD TRUST INC,US7580754023
0,ASQ1,REDX PHARMA PLC,GB00BSNB6S51
0,RBZHF,REEBONZ HOLDING LTD,KYG7457R1222
0,REH,REECE LTD,AU000000REH4
0,SCM,REEDS INC,US7583381071
0,RLC,REEDY LAGOON CORP LTD,AU000000RLC0
0,RCT,REEF CASINO TRUST,AU000000RCT3
0,CURRENT,REELCAUSE INC,US75846B1052
0,CURRENT,REELTIME RENTALS INC,US75845Y2054
0,5EC,REENOVA INVESTMENT HOLDING L,SG1P04916067
0,REEV,REEVES TELECOM LP,US75865P2092
0,REFEX,REFEX INDUSTRIES LTD,INE056I01017
0,UV1,REGAL INTERNATIONAL GROUP LT,SG1AE0000008
1,1881,REGAL REAL ESTATE INVESTMENT,HK1881037571
0,CURRENT,REGEN BIOPHARMA INC,US75886M1027
0,CURRENT,REGENCY AFFILIATES INC,US7588474046
0,NMS,REGENCY CENTERS CORP,US7588491032
0,REGENCERA,REGENCY CERAMICS LIMITED,INE277C01012
0,NMS,REGENERON PHARMACEUTICALS,US75886F1075
0,CURRENT,REGENERX BIOPHARMACEUTICALS,US75886X1081
1,RGS,REGENEUS LTD,AU000000RGS6
0,CURRENT,REGENICIN INC,US75887Q1022
0,NMS,REGENXBIO INC,US75901B1070
0,LIMITED,REGI US INC,US7589431045
0,2199,REGINA MIRACLE INTERNATIONAL,KYG748071019
1,REX,REGIONAL EXPRESS HOLDINGS LT,AU000000REX1
0,RHE,REGIONAL HEALTH PROPERTIES,US75903M3097
0,RM,REGIONAL MANAGEMENT CORP,US75902K1060
0,SSMM,REGIONAL REIT LTD,GG00BYV2ZQ34
22,RA,REGIONAL SAB DE CV,MX01R0000006
0,RF,REGIONS FINANCIAL CORP,US7591EP1005
0,RRL,REGIS RESOURCES LTD,AU000000RRL8
0,RD1,REGISTRY DIRECT LTD,AU000000RD14
0,RPMT,REGO PAYMENT ARCHITECTURES I,US7591411043
0,SCM,REGULUS THERAPEUTICS INC,US75915K3095
0,REI,REIBEL SA,BE0003829463
0,RNI,REINET INVESTMENTS SCA,LU0383812293
0,RGA,REINSURANCE GROUP OF AMERICA,US7593516047
0,RET,REITMANS (CANADA) LTD,CA7594041062
0,REKO,REKO INTERNATIONAL GROUP INC,CA75941H1064
0,SCM,REKOR SYSTEMS INC,US7594191048
0,RELAXO,RELAXO FOOTWEARS LTD,INE131B01039
0,RLV,RELEVIUM TECHNOLOGIES INC,CA75942W1023
0,CURRENT,RELIABILITY INC,US7599031074
0,RELIABLE,RELIABLE DATA SERVICES LTD,INE375Y01018
1,RLIA,RELIABRAND INC,US75944L1044
0,RELCAPITA,RELIANCE CAPITAL LIMITED,INE013A01015
0,RCOM,RELIANCE COMMUNICATIONS LTD,INE330H01018
0,SCM,RELIANCE GLOBAL GROUP INC,US75946W2070
0,723,RELIANCE GLOBAL HOLDINGS LTD,BMG8598B1413
0,RHFL,RELIANCE HOME FINANCE LTD,INE217K01011
0,RELIANCE,RELIANCE INDUSTRIES LIMITED,INE002A01018
